node_1;node_2;chunk_id;count;edge
tuc_vzd_0014;modify_directory_fa-attributes (rest);e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;3;contextual proximity
tuc_vzd_0014;modify_directory_fa-attributes(ldapv3);e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;5;contextual proximity
tuc_vzd_0014;rest;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
tuc_vzd_0014;vzd;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;3;contextual proximity
täglich;anbieter des vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;2;contextual proximity
täglich;vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
uid, certificateentryid, telematikid;attribute 'holder';53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
uid, certificateentryid, telematikid;existing base data set;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
uid, certificateentryid, telematikid;filter parameters;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
uid, certificateentryid, telematikid;operation «add_directory_entry_certificate»;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
uid, certificateentryid, telematikid;operation «delete_directory_entry»;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
uid, certificateentryid, telematikid;stored directory entry;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
uid, certificateentryid, telematikid;vzd;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
uid, certificateentryid, telematikid;zertifikatseinträge;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
umsetzung delete_directory_fa-attributes (rest);delete_directory_fa-attributes (ldapv3);a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
umsetzung delete_directory_fa-attributes (rest);fad;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
umsetzung delete_directory_fa-attributes (rest);fehlerfälle;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
umsetzung delete_directory_fa-attributes (rest);vzd;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
ungültige zertifikate;anbieter des vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;2;contextual proximity
ungültige zertifikate;vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
value of the access_token claim scope;attribute 'holder';53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
value of the access_token claim scope;existing base data set;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
value of the access_token claim scope;filter parameters;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
value of the access_token claim scope;operation «add_directory_entry_certificate»;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
value of the access_token claim scope;operation «delete_directory_entry»;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
value of the access_token claim scope;stored directory entry;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
value of the access_token claim scope;vzd;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
value of the access_token claim scope;zertifikatseinträge;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;2;contextual proximity
verbindung;fad;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
verbindung;vzd;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;5;contextual proximity
verbindung zum vzd mittels ldaps sichern;filteroptionen;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
verbindung zum vzd mittels ldaps sichern;operationen;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
verbindung zum vzd mittels ldaps sichern;parameter;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
verbindung zum vzd mittels ldaps sichern;schnittstelle i_directory_maintenance;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
verbindung zum vzd mittels ldaps sichern;vzd;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
verbindung zum vzd mittels ldaps sichern;wildcard suche (*);31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
version: 1.14.0;gematik;bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9;2;contextual proximity
version: 1.14.0;spezifikation verzeichnisdienst;bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9;7;contextual proximity
verzeichnisdienste;anbieter des vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;2;contextual proximity
verzeichnisdienste;produkttyp;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
verzeichnisdienste;schnittstellen;fccf651661294faea9a65c96811723a0,a93f6b15f6fd4c858049dd0f4b10a660;2;contextual proximity
verzeichnisdienste;spezifikation des verzeichnisdienstes;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;4;contextual proximity
verzeichnisdienste;vzd;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;21;contextual proximity
vzd;access_token claim scope;16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac;2;contextual proximity
vzd;add-request;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;5;contextual proximity
vzd;add_directory_entry - read_directory_entry - modify_directory_entry - delete_directory_entry;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
vzd;add_directory_entry operation;b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d;9;contextual proximity
vzd;afo-id, titel der afo, text / beschreibung;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
vzd;anbieter des vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;38;contextual proximity
vzd;anbieter und hersteller;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
vzd;anforderungen;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
vzd;anforderungen an die herstellung, test, betrieb, datenschutz and informationssicherheit des produkttyps vzd;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
vzd;attribut 'holder';16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac;4;contextual proximity
vzd;attribute 'holder';53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;4;contextual proximity
vzd;basisdaten;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;3;contextual proximity
vzd;basisdatensatz;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;5;contextual proximity
vzd;benutzte schnittstellen;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
vzd;bereitgestellte schnittstellen;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
vzd;betriebsstätte;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;6;contextual proximity
vzd;change;22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;2;contextual proximity
vzd;client of the interface i_directory_administration;108762d0a67f4b4697d37b9345e5af3c,108762d0a67f4b4697d37b9345e5af3c,108762d0a67f4b4697d37b9345e5af3c;3;contextual proximity
vzd;cn;108762d0a67f4b4697d37b9345e5af3c,108762d0a67f4b4697d37b9345e5af3c,108762d0a67f4b4697d37b9345e5af3c;3;contextual proximity
vzd;datenstruktur komledata;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;3;contextual proximity
vzd;delete_directory_fa-attributes (ldapv3);a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;4;contextual proximity
vzd;deletedirectoryfaattributes;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;5;contextual proximity
vzd;directoryentry administration;b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d;3;contextual proximity
vzd;directorymaintenance.wsdl and directorymaintenance.xsd;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
vzd;distinguished name;b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d;3;contextual proximity
vzd;eintragstyp;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;3;contextual proximity
vzd;einträge;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
vzd;entrytype;22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;2;contextual proximity
vzd;erweiterbarkeit;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
vzd;existing base data set;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;4;contextual proximity
vzd;fachanwendungsspezifischer dienst;22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;4;contextual proximity
vzd;fachdaten;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;3;contextual proximity
vzd;fachdaten konnten nicht gelöscht werden;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
vzd;fachdaten neuer fachanwendungen;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
vzd;fachdatensatz;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;5;contextual proximity
vzd;fachdienst;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7;2;contextual proximity
vzd;fad;c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,c25e85434e094890a6ca1537b0dfa0a8,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,c9ceb7244d4a48889f9a8fad194aa7d7,c9ceb7244d4a48889f9a8fad194aa7d7,a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;30;contextual proximity
vzd;fehler im verzeichnisdienst;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
vzd;fehlerfälle;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;4;contextual proximity
vzd;fehlerhaft ausgeführt;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
vzd;filter parameters;53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9,53f799e77ebc46c0b410b6e0a42163f9;4;contextual proximity
vzd;filteroptionen;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;4;contextual proximity
vzd;funktionalität, prozesse und schnittstellen;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
vzd;gelöschte daten;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
vzd;gematik;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;3;contextual proximity
vzd;gematik soap-fault response;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
vzd;generische fehlercodes;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
vzd;gesamtbetriebsverantwortlicher der ti;22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;2;contextual proximity
vzd;givenname;108762d0a67f4b4697d37b9345e5af3c,108762d0a67f4b4697d37b9345e5af3c,108762d0a67f4b4697d37b9345e5af3c;3;contextual proximity
vzd;givenname - sn - cn - displayname - streetaddress - postalcode - countrycode - localityname - stateorprovincename - title - organization - othername - telematikid - specialization - domainid - holder - professionoid - maxkomleadr - changedatetimefrom - changedatetimeto;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
vzd;gültige ru-/tu-zertifikate;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
vzd;gültigkeitsprüfung des zertifikats;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
